BLK,ROW,POS,GENO,ID,Total.Time,FreeFeeder,LeafModifier,WoodModifier,Ant,Cecidomyiidae,Tenthredinidae,Nepticulidae,Gracilliaridae,Agromyzidae,Notodontidae,Tortricidae,Aphididae,Formicidae,Chrysomelidae,Pentatomidae,Membracidae,Harmandia,Phyllocolpa,PetioleGall,LeafEdgeMine,SerpMine,BlotchMine,LombardyMine,Gluphisia,GreenNematus,RustylinedLeaftier,ObliqueBandedLeafRoller,SmokeyAphids,GreenAphids,Lasius_neoniger,AvgBA2014,AvgSize2014,Growth2012_2014,Growth2014_2015,BAI2012_2014,BAI2014_2015,AvgEFN2014,SDEFN2014,TotEFN2014,SLA2014,LA2014,BB2014,BS2014,GS2014,CT2014,Salicortin2014,Tremulacin2014,PG2014,TotalDefChem2014,CN2014,N2014
1,D,5,106,1 D 5,6,34.167,1.000,0.000,3.167,0.000,0.000,0.000,1.000,0.000,0.167,0.000,34.000,3.167,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.667,0.000,0.167,0.000,0.000,0.000,29.167,4.833,0.000,3.090,569.370,NA,2.635,NA,0.798,1.230,1.820,6.660,0.500,0.905,10.610,13.650,122.880,238.000,115.120,11.440,5.601,6.740,12.341,26.540
1,D,6,388,1 D 6,12,3.417,0.750,0.000,0.000,0.000,0.250,0.083,0.333,0.083,0.083,0.000,3.333,0.000,0.000,0.000,0.000,0.000,0.167,0.083,0.167,0.000,0.167,0.083,0.000,0.083,0.083,0.000,0.000,3.333,0.000,13.590,6531.960,NA,NA,NA,NA,5.600,9.030,35.960,0.500,0.905,15.330,13.700,119.850,248.000,128.150,7.340,3.786,4.260,8.046,17.250
1,D,7,228,1 D 7,6,0.000,1.000,0.000,0.000,0.000,0.333,0.167,0.333,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.167,0.000,0.000,0.333,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.910,2670.410,3.055,3.348,1.307,0.890,3.330,4.540,16.890,1.000,0.953,12.110,13.080,123.950,224.000,100.050,15.700,5.353,4.980,10.333,28.670
1,D,9,24,1 D 9,6,0.000,0.833,0.000,0.000,0.667,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.000,0.000,3.010,624.090,2.254,2.801,0.874,1.116,0.990,2.220,7.510,0.167,0.577,9.090,11.110,129.020,252.000,122.980,14.960,3.926,5.380,9.306,26.200
1,D,10,71,1 D 10,12,5.917,1.083,0.000,0.000,0.000,0.917,0.000,0.000,0.000,0.000,0.167,5.917,0.000,0.000,0.000,0.000,0.000,0.917,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.000,5.917,0.000,12.190,4579.360,3.161,3.726,1.402,1.326,4.710,9.640,28.970,0.167,0.577,12.720,12.290,125.140,230.000,104.860,17.820,2.854,2.840,5.694,24.920
1,D,11,316,1 D 11,3,7.333,0.333,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.333,0.000,1.333,0.000,0.000,5.667,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,1.333,0.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.000,0.000,8.550,10.510,125.470,213.000,87.530,12.040,5.353,5.510,10.863,25.540
1,D,14,151,1 D 14,18,4.833,1.000,0.000,0.444,0.389,0.278,0.111,0.111,0.111,0.000,0.000,4.611,0.444,0.111,0.000,0.000,0.389,0.278,0.111,0.111,0.000,0.000,0.111,0.000,0.000,0.000,0.000,3.222,1.389,0.444,19.640,8698.120,3.460,4.003,1.549,1.321,7.090,15.480,51.410,0.750,0.965,11.280,10.570,120.600,230.000,109.400,12.770,1.843,1.290,3.133,16.810
1,D,15,22,1 D 15,3,0.333,1.000,0.000,0.000,0.000,0.000,0.000,0.333,0.667,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.667,0.000,0.000,0.000,0.000,0.333,0.000,0.000,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.083,0.996,8.070,6.590,124.260,234.000,109.740,17.360,6.419,6.350,12.769,33.290
1,D,16,35,1 D 16,12,6.667,0.833,0.000,0.000,0.000,0.500,0.083,0.167,0.083,0.000,0.000,6.583,0.000,0.000,0.000,0.083,0.000,0.500,0.083,0.083,0.000,0.083,0.083,0.000,0.000,0.000,0.000,6.000,0.583,0.000,9.030,3250.030,3.018,3.584,1.525,1.355,3.670,6.900,24.890,0.917,0.996,12.380,12.930,122.760,234.000,111.240,18.190,4.335,4.120,8.455,28.780
1,D,17,121,1 D 17,12,3.833,0.833,0.000,0.750,0.083,0.333,0.250,0.083,0.000,0.167,0.000,3.750,0.750,0.000,0.000,0.000,0.083,0.333,0.250,0.083,0.000,0.000,0.000,0.083,0.000,0.083,0.000,3.750,0.000,0.750,9.340,3265.040,2.941,3.611,1.245,1.465,2.870,8.980,33.540,0.833,0.937,9.410,11.630,125.360,244.000,118.640,15.180,4.000,4.840,8.840,25.990
1,D,18,7,1 D 18,6,0.500,1.000,0.000,0.000,0.000,0.000,0.000,1.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.500,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,3.510,929.690,2.551,2.846,0.953,0.795,1.320,1.780,9.910,0.462,0.877,10.560,15.690,125.780,NA,NA,17.390,3.223,2.830,6.053,25.030
1,D,19,262,1 D 19,6,1.167,1.333,0.000,0.000,0.000,0.167,1.000,0.167,0.000,0.000,0.000,1.167,0.000,0.000,0.000,0.000,0.000,0.167,1.000,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,1.167,0.000,6.410,2180.620,2.773,3.424,1.185,1.412,1.990,6.110,16.160,1.167,0.937,13.630,14.040,120.230,227.000,106.770,9.860,3.906,2.930,6.836,18.620
1,D,20,NA,1 D 20,6,0.000,1.500,0.000,0.000,0.000,0.833,0.000,0.167,0.333,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.833,0.000,0.167,0.000,0.000,0.333,0.000,0.000,0.167,0.000,0.000,0.000,0.000,5.670,1594.130,NA,NA,NA,NA,2.270,4.990,21.440,0.500,0.905,11.010,11.110,122.040,248.000,125.960,14.760,3.531,3.520,7.051,23.550
1,D,21,220,1 D 21,6,0.667,1.167,0.000,0.000,0.000,0.167,0.333,0.000,0.000,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.000,0.000,0.000,0.000,6.700,2243.790,2.839,3.441,1.612,1.435,2.570,6.000,22.200,0.333,0.778,12.300,11.700,123.430,213.000,89.570,12.890,4.100,3.610,7.710,22.620
1,D,22,246,1 D 22,6,3.000,2.500,0.000,0.000,1.667,0.667,0.000,0.167,0.000,0.000,0.000,2.333,0.000,0.000,0.667,0.000,0.000,0.667,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.000,1.333,0.000,8.220,3236.030,2.854,3.668,1.546,1.814,2.670,8.490,37.850,0.500,0.905,12.610,13.720,119.190,252.000,132.810,7.940,3.765,3.470,7.235,17.030
1,D,24,249,1 D 24,6,30.167,1.167,0.000,1.500,0.000,0.167,0.167,0.833,0.000,0.167,0.000,30.000,1.500,0.000,0.000,0.000,0.000,0.167,0.167,0.833,0.000,0.000,0.000,0.167,0.000,0.000,0.000,27.500,2.500,0.000,11.510,3744.860,2.967,3.686,1.219,1.546,3.510,11.210,33.820,0.333,0.778,16.230,11.370,118.760,234.000,115.240,15.730,1.179,0.730,1.909,18.220
1,D,25,235,1 D 25,12,0.583,0.750,0.000,0.417,0.000,0.000,0.583,0.083,0.000,0.250,0.000,0.417,0.417,0.000,0.000,0.000,0.000,0.000,0.583,0.083,0.000,0.000,0.000,0.167,0.000,0.083,0.000,0.000,0.417,0.000,12.330,4563.870,3.221,3.695,1.601,1.217,4.820,10.580,36.180,0.083,0.289,15.660,15.780,119.590,234.000,114.410,12.740,5.353,4.340,9.693,25.070
1,D,26,373,1 D 26,6,8.333,0.333,0.000,0.000,0.000,0.000,0.167,0.000,0.167,0.000,0.000,8.333,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.000,0.167,0.000,0.000,0.000,0.000,8.333,0.000,0.000,6.300,1909.550,2.624,3.415,1.176,1.662,1.320,6.850,15.270,0.833,1.030,11.490,12.310,122.040,230.000,107.960,7.690,4.114,3.620,7.734,17.450
1,D,27,365,1 D 27,12,5.417,3.083,0.000,0.000,0.250,2.333,0.083,0.250,0.083,0.083,0.000,5.417,0.000,0.000,0.000,0.000,0.250,2.333,0.083,0.167,0.000,0.083,0.083,0.000,0.000,0.083,0.000,2.083,3.333,0.000,22.540,12030.460,3.594,4.148,1.540,1.339,7.980,20.010,55.910,1.000,1.044,10.320,11.840,121.200,224.000,102.800,4.740,5.253,6.090,11.343,18.670
1,D,28,102,1 D 28,18,1.056,0.778,0.000,0.000,0.111,0.500,0.000,0.111,0.111,0.000,0.000,0.889,0.000,0.000,0.000,0.000,0.111,0.444,0.000,0.056,0.000,0.056,0.111,0.000,0.056,0.000,0.000,0.000,0.889,0.000,28.710,13990.460,3.735,4.177,1.823,1.200,12.530,23.140,NA,0.833,0.937,16.070,12.750,118.520,213.000,94.480,12.020,1.822,1.230,3.052,15.970
1,E,1,250,1 E 1,12,0.417,1.083,0.000,0.000,0.917,0.000,0.000,0.083,0.000,0.667,0.083,0.167,0.000,0.000,0.000,0.000,0.917,0.000,0.000,0.083,0.000,0.000,0.000,0.667,0.000,0.000,0.000,0.167,0.000,0.000,12.320,4579.280,3.211,3.692,1.455,1.200,5.240,8.330,30.030,0.333,0.778,13.570,12.730,121.820,230.000,108.180,12.910,2.874,2.890,5.764,20.090
1,E,2,267,1 E 2,12,2.583,0.917,0.000,0.083,0.083,0.083,0.583,0.083,0.083,0.333,0.000,2.250,0.083,0.000,0.000,0.000,0.083,0.083,0.583,0.000,0.083,0.000,0.083,0.333,0.000,0.000,0.000,2.250,0.000,0.000,9.630,3854.840,3.055,3.666,1.337,1.388,3.420,8.180,24.340,1.833,0.577,11.940,13.170,121.650,230.000,108.350,14.040,1.796,1.170,2.966,17.890
1,E,4,350,1 E 4,24,7.125,0.750,0.000,0.500,0.042,0.000,0.583,0.083,0.000,0.250,0.000,6.917,0.500,0.000,0.000,0.000,0.042,0.000,0.583,0.042,0.000,0.042,0.000,0.208,0.000,0.042,0.000,0.792,6.125,0.000,25.450,12698.070,3.676,4.145,1.760,1.235,10.150,21.270,62.690,0.417,0.793,8.650,10.560,123.690,227.000,103.310,14.430,1.802,1.990,3.792,19.110
1,E,6,20,1 E 6,12,8.833,1.583,0.000,0.167,0.000,0.083,1.167,0.167,0.083,0.167,0.000,8.750,0.167,0.000,0.000,0.000,0.000,0.083,1.167,0.000,0.167,0.000,0.083,0.083,0.000,0.083,0.000,8.750,0.000,0.000,11.140,4700.170,3.263,3.694,1.726,1.170,4.350,9.160,31.710,0.583,0.900,12.620,12.510,127.600,252.000,124.400,20.460,1.467,1.200,2.667,23.850
1,E,7,158,1 E 7,3,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.520,238.980,1.941,2.341,1.121,0.991,0.530,1.110,3.220,0.833,1.030,11.190,10.250,124.740,213.000,88.260,15.100,3.859,5.450,9.309,26.310
1,E,8,100,1 E 8,6,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.000,7.260,2306.600,2.999,3.278,1.325,0.874,2.880,4.100,17.620,0.091,0.302,10.290,11.920,125.780,230.000,104.220,20.010,3.457,3.330,6.787,28.500
1,E,9,187,1 E 9,6,0.500,0.333,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,3.570,920.330,2.533,2.984,1.509,1.164,1.490,2.540,11.680,0.667,0.985,10.670,13.370,124.080,217.000,92.920,18.610,1.709,1.210,2.919,22.370
1,E,10,346,1 E 10,12,0.083,0.417,0.000,0.000,0.167,0.000,0.000,0.083,0.083,0.083,0.000,0.083,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.083,0.083,0.000,0.000,0.083,0.000,0.083,0.000,0.000,12.790,5876.520,3.185,3.890,1.465,1.590,4.310,12.010,34.650,1.083,0.996,15.360,16.470,120.860,238.000,117.140,12.590,2.881,2.900,5.781,19.790
1,E,14,15,1 E 14,6,2.000,0.500,0.000,0.000,0.000,0.000,0.000,0.333,0.167,0.000,0.000,2.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.167,0.000,0.000,0.000,0.000,2.000,0.000,0.000,4.290,993.660,2.486,2.972,0.875,1.025,1.360,2.650,11.120,0.333,0.778,9.050,10.510,129.020,NA,NA,13.870,3.920,5.350,9.270,25.070
1,E,15,168,1 E 15,6,1.333,0.333,0.000,0.000,0.000,0.000,0.167,0.167,0.000,0.167,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.167,0.000,0.000,0.000,0.167,0.000,0.000,0.000,0.500,0.500,0.000,11.440,4030.460,3.104,3.709,1.993,1.499,5.110,10.100,38.430,0.167,0.577,12.890,11.210,119.550,230.000,110.450,11.180,2.754,3.110,5.864,18.400
1,E,16,163,1 E 16,6,0.667,0.500,0.000,0.000,0.000,0.000,0.333,0.167,0.000,0.333,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.167,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.333,0.000,0.000,4.680,1323.940,2.701,3.071,1.146,0.955,1.820,3.150,11.240,0.500,0.905,9.420,9.510,125.780,220.000,94.220,19.120,3.055,4.070,7.125,27.750
1,E,17,359,1 E 17,12,1.667,0.333,0.000,0.083,0.000,0.000,0.333,0.000,0.000,0.083,0.000,1.583,0.083,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.083,0.000,0.000,0.000,0.000,1.583,0.083,8.460,2826.220,3.009,3.485,1.547,1.211,3.160,7.100,20.210,0.333,0.778,10.690,11.590,123.080,213.000,89.920,11.040,3.611,2.790,6.401,19.220
1,E,18,239,1 E 18,12,1.250,0.417,0.000,0.000,0.000,0.000,0.333,0.083,0.000,0.000,0.000,1.250,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.083,0.000,0.000,0.000,0.000,0.000,0.000,1.250,0.000,13.660,5688.890,3.291,3.790,1.387,1.216,4.720,11.840,33.960,0.500,0.905,18.220,18.280,120.740,213.000,92.260,11.030,3.363,3.670,7.033,19.720
1,E,19,68,1 E 19,6,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.333,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.110,2027.720,2.796,3.388,1.499,1.396,2.210,5.250,17.790,0.000,0.000,9.020,9.430,125.780,252.000,126.220,8.840,4.476,4.880,9.356,20.400
1,E,20,351,1 E 20,12,0.750,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.167,0.000,0.500,0.000,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.167,0.000,0.000,0.000,0.500,0.000,0.000,13.860,7119.590,3.368,3.919,1.541,1.334,4.980,11.530,38.490,2.000,0.000,8.630,11.020,121.170,230.000,108.830,14.480,2.908,3.070,5.978,21.890
1,E,21,268,1 E 21,12,0.000,0.083,0.000,0.000,0.000,0.000,0.083,0.000,0.000,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.000,0.000,0.000,0.000,0.083,0.000,0.000,0.000,0.000,0.000,0.000,7.460,2504.620,2.905,3.427,1.163,1.189,2.580,5.800,16.510,0.333,0.778,18.530,19.270,119.310,213.000,93.690,4.310,5.407,4.520,9.927,16.900
1,E,22,291,1 E 22,12,3.917,0.417,0.000,0.000,0.000,0.000,0.250,0.083,0.083,0.083,0.000,3.750,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.083,0.000,0.000,0.083,0.083,0.000,0.000,0.000,0.000,3.750,0.000,10.210,3679.610,3.033,3.643,1.302,1.378,4.020,7.520,25.060,0.000,0.000,12.700,8.610,121.600,230.000,108.400,13.990,4.047,3.650,7.697,23.680
1,E,23,270,1 E 23,12,1.250,0.833,0.000,0.000,0.333,0.000,0.333,0.083,0.000,0.083,0.083,1.167,0.000,0.000,0.000,0.000,0.333,0.000,0.333,0.083,0.000,0.000,0.000,0.083,0.000,0.000,0.083,0.000,1.167,0.000,12.520,4554.470,3.073,3.778,1.435,1.582,4.140,12.620,29.240,0.750,0.965,11.170,11.930,121.830,220.000,98.170,10.870,2.841,2.620,5.461,17.730
1,E,24,3,1 E 24,12,1.250,0.083,0.000,0.000,0.000,0.000,0.000,0.083,0.000,0.000,0.000,0.000,0.000,0.000,1.250,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.690,6127.490,NA,NA,NA,NA,4.310,7.200,28.100,0.083,0.289,11.110,12.990,122.090,252.000,129.910,14.670,2.298,0.860,3.158,18.960
1,E,25,175,1 E 25,12,2.583,1.417,0.000,0.000,0.417,0.000,0.833,0.167,0.000,0.083,0.000,0.000,0.000,0.000,2.500,0.000,0.417,0.000,0.833,0.167,0.000,0.000,0.000,0.083,0.000,0.000,0.000,0.000,0.000,0.000,12.510,5389.040,3.276,3.784,1.631,1.277,5.130,10.190,31.710,0.500,0.905,11.740,12.710,121.760,238.000,116.240,15.350,3.136,2.640,5.776,22.670
1,E,26,259,1 E 26,6,16.667,5.500,0.000,0.000,2.000,1.667,1.667,0.000,0.167,0.000,0.000,16.500,0.000,0.000,0.000,0.000,2.000,1.667,1.667,0.000,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.000,16.500,0.000,11.130,4503.040,3.236,3.672,1.612,1.158,4.720,8.120,24.810,1.333,0.985,15.800,13.390,119.800,230.000,110.200,16.980,1.755,1.510,3.265,21.110
1,E,27,347,1 E 27,6,0.000,1.667,0.000,0.000,1.167,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.167,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,7.440,3051.700,2.948,3.598,1.758,1.546,2.700,7.020,25.760,0.667,0.985,12.120,11.330,121.820,227.000,105.180,11.470,4.824,5.030,9.854,23.700
1,E,28,101,1 E 28,18,6.611,1.833,0.000,0.333,0.056,1.500,0.167,0.111,0.000,0.000,0.000,6.611,0.333,0.000,0.000,0.000,0.056,1.500,0.167,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.111,4.500,0.333,21.970,10813.810,3.508,4.109,1.324,1.368,8.240,17.300,50.680,0.250,0.622,11.650,11.350,120.100,234.000,113.900,16.890,1.662,1.210,2.872,20.580
1,F,1,207,1 F 1,6,1.667,0.500,0.000,0.000,0.000,0.000,0.500,0.000,0.000,1.167,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.000,0.000,0.000,1.167,0.000,0.000,0.000,0.500,0.000,0.000,5.030,1312.210,2.729,3.091,1.468,1.019,2.270,3.420,12.710,0.636,0.924,14.530,11.910,122.500,213.000,90.500,9.210,4.476,4.790,9.266,20.680
1,F,3,23,1 F 3,12,0.083,0.250,0.000,0.000,0.000,0.083,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.450,4060.190,3.151,3.663,1.643,1.287,4.550,7.800,29.380,0.667,0.985,9.860,13.180,124.550,234.000,109.450,16.790,4.791,4.460,9.251,28.400
1,F,6,54,1 F 6,12,0.000,0.333,0.000,0.000,0.250,0.000,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.000,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.490,2182.020,2.811,3.435,1.548,1.461,2.310,5.740,19.320,0.167,0.577,11.460,14.020,122.510,238.000,115.490,18.960,4.214,4.160,8.374,29.410
1,F,7,159,1 F 7,12,6.333,0.833,0.000,0.333,0.833,0.000,0.000,0.000,0.000,0.083,0.000,6.250,0.333,0.000,0.000,0.000,0.833,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.000,0.000,0.000,0.000,6.250,0.333,15.870,5716.310,3.367,3.739,1.527,1.046,6.920,11.120,41.860,0.417,0.793,11.950,14.290,122.550,234.000,111.450,18.460,1.702,1.770,3.472,22.770
1,F,8,317,1 F 8,12,0.000,0.417,0.000,0.000,0.000,0.250,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.160,3092.160,3.038,3.504,1.307,1.142,3.110,6.400,22.580,2.000,0.000,11.450,11.910,123.430,224.000,100.570,5.470,6.533,7.020,13.553,22.240
1,F,10,352,1 F 10,12,3.417,0.583,0.000,0.083,0.000,0.250,0.167,0.083,0.000,0.167,0.000,3.250,0.083,0.000,0.000,0.000,0.000,0.250,0.167,0.083,0.000,0.000,0.000,0.167,0.000,0.000,0.000,1.917,1.333,0.083,8.760,3239.000,2.893,3.663,1.784,1.773,2.700,9.750,29.210,0.333,0.778,12.590,14.290,124.130,248.000,123.870,9.640,3.437,4.200,7.637,18.970
1,F,12,125,1 F 12,3,14.667,0.667,0.000,0.000,0.000,0.000,0.000,0.667,0.000,0.000,0.000,14.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.000,0.000,0.000,6.240,1746.120,2.559,3.366,0.968,1.604,1.510,6.850,NA,0.333,0.778,11.490,13.490,122.970,NA,NA,9.090,5.340,5.110,10.450,22.170
1,F,13,66,1 F 13,12,1.250,0.333,0.000,0.000,0.000,0.167,0.083,0.083,0.000,0.000,0.000,1.250,0.000,0.000,0.000,0.000,0.000,0.167,0.083,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.250,0.000,7.470,2751.300,2.959,3.475,1.282,1.215,2.520,6.120,19.310,0.250,0.622,12.920,13.550,124.220,217.000,92.780,12.690,4.429,3.840,8.269,23.140
1,F,14,324,1 F 14,12,0.250,1.250,0.000,0.000,0.000,1.250,0.000,0.000,0.000,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.250,0.000,0.000,0.000,0.000,0.000,0.250,0.000,0.000,0.000,0.000,0.000,0.000,12.340,5384.200,3.262,3.788,1.557,1.294,4.880,10.380,26.900,1.167,1.030,12.080,12.360,123.770,217.000,93.230,14.020,2.620,3.020,5.640,20.950
1,F,15,229,1 F 15,12,10.500,0.500,0.000,0.000,0.000,0.417,0.000,0.000,0.000,0.333,0.000,10.250,0.000,0.000,0.000,0.000,0.000,0.417,0.000,0.000,0.000,0.000,0.000,0.250,0.000,0.083,0.000,10.250,0.000,0.000,17.690,8509.220,3.477,3.957,1.403,1.187,7.770,12.160,51.060,0.917,0.996,11.110,12.560,118.520,224.000,105.480,6.250,3.156,4.470,7.626,15.430
1,F,19,58,1 F 19,12,0.000,0.333,0.000,0.000,0.000,0.250,0.000,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.000,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,8.790,2992.410,2.987,3.572,1.972,1.460,4.240,7.040,30.880,1.083,0.996,10.030,11.510,NA,NA,NA,16.140,6.901,5.970,12.871,32.410
1,F,20,90,1 F 20,12,0.000,0.250,0.000,0.000,0.000,0.000,0.000,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.750,8090.240,3.403,4.013,1.978,1.508,5.740,15.970,45.070,0.500,0.798,13.440,15.380,118.770,252.000,133.230,14.960,3.973,3.570,7.543,24.460
1,F,21,153,1 F 21,6,1.333,0.667,0.000,0.000,0.000,0.000,0.000,0.667,0.000,0.000,0.000,1.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.333,0.000,0.000,6.650,1626.960,2.792,3.246,1.777,1.213,3.240,4.830,17.040,0.500,0.905,10.700,11.730,124.960,248.000,123.040,12.820,2.874,3.350,6.224,20.460
1,F,23,341,1 F 23,12,1.833,1.000,0.000,0.250,0.000,0.333,0.417,0.250,0.000,0.083,0.000,0.167,0.250,0.000,1.583,0.000,0.000,0.333,0.417,0.250,0.000,0.000,0.000,0.083,0.000,0.000,0.000,0.167,0.000,0.250,10.510,3840.650,3.132,3.644,1.747,1.304,3.820,9.720,30.790,0.917,0.996,11.440,14.390,121.250,227.000,105.750,13.600,3.719,2.940,6.659,22.090
1,F,24,391,1 F 24,12,14.333,0.500,0.000,1.000,0.000,0.250,0.000,0.083,0.083,0.167,0.083,14.000,1.000,0.000,0.000,0.083,0.000,0.250,0.000,0.000,0.000,0.083,0.083,0.167,0.000,0.000,0.083,9.000,5.000,1.000,12.690,5112.220,3.307,3.718,1.667,1.129,5.800,8.610,28.980,0.833,1.030,12.790,14.090,123.130,224.000,100.870,17.470,4.489,4.290,8.779,28.460
1,F,25,142,1 F 25,12,4.417,3.167,0.000,0.000,0.000,2.417,0.417,0.333,0.000,0.000,0.000,4.417,0.000,0.000,0.000,0.000,0.000,2.417,0.417,0.250,0.000,0.083,0.000,0.000,0.000,0.000,0.000,0.000,4.417,0.000,16.800,8610.690,3.515,3.946,1.517,1.133,6.060,14.470,41.690,0.417,0.793,10.600,11.580,119.440,234.000,114.560,22.570,1.621,0.860,2.481,25.850
1,F,26,371,1 F 26,6,4.833,0.500,0.000,0.167,0.000,0.000,0.167,0.333,0.000,0.000,0.000,4.833,0.167,0.000,0.000,0.000,0.000,0.000,0.167,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.833,0.167,3.070,597.260,2.019,2.971,1.638,2.105,0.750,3.980,11.720,0.167,0.577,9.110,12.460,122.510,213.000,90.490,8.370,6.251,6.860,13.111,24.560
1,F,27,8,1 F 27,12,6.417,1.083,0.000,0.167,0.000,0.083,0.083,0.750,0.083,0.000,0.083,6.417,0.167,0.000,0.000,0.000,0.000,0.083,0.083,0.583,0.083,0.083,0.083,0.000,0.000,0.000,0.083,0.083,6.333,0.167,13.340,6094.170,3.309,3.850,1.598,1.329,5.800,9.750,32.810,0.333,0.778,11.340,15.790,125.780,252.000,126.220,5.820,2.171,1.950,4.121,11.010
