BLK,ROW,POS,GENO,ID,Total.time,FreeFeeder,LeafModifier,WoodModifier,Ant,Cecidomyiidae,Tenthredinidae,Nepticulidae,Graciliaridae,Lyonetiidae,Agromyzidae,Megalopodidae,Notodontidae,Noctuidae,Tortricidae,Aphididae,Formicidae,Chrysomelidae,Delphacidae,Pentatomidae,Harmandia,Phyllocolpa,PetioleGall,LeafEdgeMine,SerpMine,CottonwoodMine,BlotchMine,LombardyMine,BlackMine,LeafCurlMidge,CottonwoodDagger,RustylinedLeaftier,ObliqueBandedLeafRoller,GreenAphids,SmokeyAphids,Formica_glacialis,Lasius_neoniger,Lasius_alienus,AvgBA2015,AvgSize2015,Growth2014_2015,Growth2012_2015,BAI2014_2015,BAI2012_2015,SLA2015,LA2015,BB2015,BS2015,GS2015,CT2015,Salicortin2015,Tremulacin2015,PG2015,TotalDefChem2015,CN2015,N2015
1,C,25,60,1 C 25,9,0.000,3.889,0.000,0.000,0.222,0.222,2.889,0.333,0.000,0.111,0.111,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.222,2.889,0.111,0.000,0.000,0.222,0.111,0.111,0.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,29.360,18884.500,3.758,4.459,1.165,3.797,6.000,120.170,164.210,131.620,198.000,66.380,15.180,3.759,4.170,7.929,24.960,24.200
1,C,26,84,1 C 26,12,4.083,2.917,0.000,0.417,1.083,0.417,0.917,0.417,0.000,0.083,0.000,0.000,0.000,0.000,4.000,0.417,0.000,0.000,0.000,1.083,0.417,0.917,0.000,0.000,0.000,0.417,0.083,0.000,0.000,0.000,0.000,0.000,0.000,4.000,0.000,0.417,0.000,42.070,25886.480,3.992,4.577,1.373,3.815,5.000,129.240,140.420,136.030,198.000,61.970,7.500,5.762,8.230,13.992,24.330,22.850
1,C,27,209,1 C 27,9,6.333,5.667,0.111,0.000,1.778,3.000,0.556,0.000,0.000,0.111,0.222,0.000,0.000,0.000,6.333,0.000,0.000,0.000,0.000,1.778,3.000,0.556,0.000,0.000,0.000,0.000,0.111,0.222,0.000,0.000,0.000,0.000,6.333,0.000,0.000,0.000,0.000,27.780,20839.940,3.892,4.483,1.271,4.291,4.000,126.770,156.830,127.570,214.000,86.430,7.150,5.146,5.260,10.406,20.090,21.680
1,C,28,378,1 C 28,12,1.083,3.333,0.083,0.000,0.250,1.833,1.167,0.083,0.000,0.000,0.000,0.000,0.000,0.000,1.083,0.000,0.000,0.000,0.000,0.000,1.833,1.167,0.000,0.000,0.000,0.083,0.000,0.000,0.250,0.000,0.000,0.000,0.833,0.250,0.000,0.000,0.000,28.240,17035.490,3.807,4.404,1.485,4.077,7.000,112.900,137.690,129.960,224.000,94.040,16.430,4.563,6.770,11.333,30.010,26.450
1,D,1,217,1 D 1,6,2.500,0.333,0.000,2.000,0.000,0.000,0.167,0.167,0.000,0.000,0.000,0.000,0.333,0.000,2.000,2.000,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,2.000,0.000,0.000,2.000,NA,NA,NA,NA,NA,NA,11.000,NA,NA,133.340,240.000,106.660,30.110,2.077,2.330,4.407,35.540,28.410
1,D,4,356,1 D 4,6,0.167,0.667,0.000,0.000,0.333,0.167,0.167,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.167,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,6.710,1700.160,2.879,3.358,1.281,3.455,12.000,115.210,130.970,134.890,228.000,93.110,NA,5.521,6.560,12.081,NA,25.310
1,D,5,106,1 D 5,6,38.500,1.500,0.000,2.000,0.000,0.000,1.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,38.500,2.000,0.000,0.000,0.000,0.000,0.000,1.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,5.833,32.667,2.000,0.000,0.000,5.810,1763.970,2.635,NA,0.798,NA,6.000,119.360,114.410,128.930,198.000,69.070,16.930,5.179,6.130,11.309,30.790,27.010
1,D,6,388,1 D 6,12,4.417,1.250,0.000,1.500,0.000,0.833,0.000,0.417,0.000,0.000,0.000,0.000,0.000,0.000,4.417,1.500,0.000,0.000,0.000,0.000,0.833,0.000,0.167,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,4.417,1.500,0.000,0.000,28.770,14285.090,NA,4.330,NA,3.498,4.000,120.980,143.710,127.520,NA,NA,10.390,3.370,4.710,8.080,20.130,21.750
1,D,7,228,1 D 7,9,0.000,1.556,0.000,0.111,0.000,0.444,0.222,0.111,0.000,0.000,0.000,0.000,0.000,0.444,0.000,0.111,0.000,0.000,0.000,0.000,0.444,0.222,0.000,0.000,0.000,0.111,0.000,0.000,0.000,0.000,0.000,0.444,0.000,0.000,0.000,0.111,0.000,14.680,7723.450,3.348,4.051,0.890,3.321,10.000,111.270,121.110,132.320,198.000,65.680,23.250,3.946,3.720,7.666,32.860,26.700
1,D,9,24,1 D 9,6,2.667,1.333,0.000,0.167,1.000,0.167,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.000,2.667,0.167,0.000,0.000,0.000,1.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.167,0.000,2.667,0.000,0.167,0.000,0.000,6.270,1876.140,2.801,3.429,1.116,3.086,2.000,105.780,124.400,140.310,207.000,66.690,27.040,3.189,4.860,8.049,36.660,26.740
1,D,10,71,1 D 10,12,1.333,1.000,0.083,0.000,0.583,0.167,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.083,1.333,0.000,0.000,0.000,0.000,0.583,0.167,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.083,1.333,0.000,0.000,0.000,0.000,24.320,13815.920,3.726,4.299,1.326,3.765,2.000,116.980,124.590,133.340,232.000,98.660,19.600,3.256,3.550,6.806,28.010,22.330
1,D,11,316,1 D 11,1.5,10.667,6.000,0.000,0.667,0.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.667,0.667,0.000,0.000,0.000,0.000,6.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.667,0.000,0.000,0.667,0.000,NA,NA,NA,NA,NA,NA,22.000,86.350,105.840,136.490,198.000,61.510,19.380,6.177,8.400,14.577,37.000,31.070
1,D,14,151,1 D 14,12,11.750,4.833,0.000,3.417,2.833,1.250,0.000,0.583,0.000,0.167,0.000,0.000,0.000,0.000,11.750,3.417,0.000,0.000,0.000,0.583,1.250,0.000,0.083,0.500,0.000,0.000,0.167,0.000,2.250,0.000,0.000,0.000,11.750,0.000,0.000,3.417,0.000,41.800,30082.780,4.003,4.660,1.321,4.088,9.000,129.340,140.270,128.440,240.000,111.560,16.850,3.531,3.910,7.441,26.030,24.690
1,D,15,22,1 D 15,3,0.667,1.000,0.000,0.000,0.333,0.000,0.000,0.333,0.000,0.333,0.000,0.000,0.000,0.000,0.667,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.333,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.000,0.000,0.000,NA,NA,NA,NA,NA,NA,13.000,93.290,109.750,133.900,232.000,98.100,24.120,7.042,6.700,13.742,41.330,29.340
1,D,16,35,1 D 16,9,1.889,2.333,0.000,0.000,1.444,0.111,0.778,0.000,0.000,0.000,0.000,0.000,0.111,0.000,1.778,0.000,0.000,0.000,0.000,0.333,0.111,0.778,0.000,0.000,0.000,0.000,0.000,0.000,1.111,0.111,0.000,0.000,0.333,1.444,0.000,0.000,0.000,19.640,10809.320,3.584,4.208,1.355,4.038,10.000,110.220,139.230,128.930,232.000,103.070,19.410,4.616,5.680,10.296,31.980,28.000
1,D,17,121,1 D 17,12,32.417,0.583,0.000,1.583,0.250,0.167,0.000,0.000,0.000,0.083,0.000,0.083,0.000,0.000,32.333,1.583,0.000,0.000,0.000,0.167,0.167,0.000,0.000,0.000,0.000,0.000,0.083,0.000,0.083,0.000,0.083,0.000,32.333,0.000,0.000,1.583,0.000,24.680,5304.410,3.611,NA,1.465,NA,9.000,124.930,135.670,136.030,218.000,81.970,16.390,3.055,3.700,6.755,24.650,23.020
1,D,18,7,1 D 18,6,0.500,0.833,0.000,0.167,0.000,0.500,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.167,0.000,0.000,0.000,0.000,0.500,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.500,0.000,0.167,0.000,7.810,1280.770,2.846,NA,0.795,NA,6.000,114.690,126.560,141.080,198.000,56.920,25.660,2.600,2.870,5.470,32.410,27.620
1,D,19,262,1 D 19,6,0.000,8.500,0.000,0.000,0.000,0.167,7.333,0.500,0.000,0.333,0.000,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.167,7.333,0.500,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.000,13.500,6907.800,3.424,4.002,1.412,3.675,14.000,118.700,138.380,128.290,207.000,78.710,16.600,4.134,3.540,7.674,26.310,24.530
1,D,20,NA,1 D 20,6,0.000,3.167,0.000,0.000,0.000,1.667,0.333,0.667,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.667,0.333,0.167,0.333,0.000,0.167,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.260,7777.580,NA,4.108,NA,4.800,6.000,123.940,134.440,131.450,240.000,108.550,21.580,3.357,3.590,6.947,30.180,28.140
1,D,21,220,1 D 21,6,3.333,2.667,0.000,0.000,0.000,1.333,0.333,0.167,0.000,0.833,0.000,0.000,0.000,0.000,3.167,0.000,0.000,0.000,0.000,0.000,1.333,0.333,0.167,0.000,0.000,0.000,0.833,0.000,0.000,0.000,0.000,0.000,3.167,0.000,0.000,0.000,0.000,16.510,9104.810,3.441,4.159,1.435,4.440,4.000,128.350,132.950,132.410,198.000,65.590,15.660,3.585,3.620,7.205,24.630,26.010
1,D,22,246,1 D 22,6,0.333,2.000,0.000,0.000,0.000,1.500,0.000,0.167,0.000,0.333,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.500,0.000,0.167,0.000,0.000,0.000,0.333,0.000,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.000,25.810,17429.200,3.668,4.464,1.814,5.020,4.000,125.980,154.920,125.860,240.000,114.140,9.680,4.027,5.500,9.527,21.190,24.620
1,D,24,249,1 D 24,9,7.333,1.667,0.000,1.556,0.111,0.111,0.222,0.444,0.000,0.778,0.000,0.000,0.000,0.000,7.111,1.556,0.000,0.000,0.111,0.000,0.111,0.222,0.444,0.000,0.000,0.000,0.778,0.000,0.111,0.000,0.000,0.000,3.444,2.111,0.000,1.556,0.000,26.660,6173.850,3.686,NA,1.546,NA,2.000,128.010,145.730,127.240,224.000,96.760,17.060,1.997,1.900,3.897,21.940,22.150
1,D,25,235,1 D 25,9,67.778,2.556,0.000,2.889,0.444,0.111,0.889,0.222,0.000,0.444,0.000,0.000,0.000,0.222,65.778,2.889,0.000,0.000,1.889,0.000,0.111,0.889,0.111,0.000,0.000,0.111,0.444,0.000,0.444,0.000,0.000,0.222,17.333,48.444,0.000,0.000,2.889,28.010,18692.420,3.695,4.476,1.217,4.278,1.000,129.170,153.060,126.810,228.000,101.190,16.670,4.107,3.770,7.877,26.570,23.960
1,D,26,373,1 D 26,6,1.000,2.667,0.000,0.000,1.833,0.333,0.000,0.333,0.000,0.333,0.000,0.000,0.000,0.000,0.667,0.000,0.000,0.000,0.000,0.000,0.167,0.000,0.000,0.167,0.000,0.167,0.333,0.000,1.833,0.000,0.000,0.000,0.000,0.667,0.000,0.000,0.000,13.280,6471.500,3.415,3.980,1.662,3.948,10.000,127.680,146.590,129.840,198.000,68.160,10.650,3.745,4.200,7.945,20.440,23.800
1,D,27,365,1 D 27,12,0.167,5.000,0.000,0.000,0.000,4.667,0.000,0.167,0.000,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.083,0.000,0.000,4.583,0.000,0.083,0.000,0.000,0.083,0.250,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,46.510,34208.220,4.148,4.684,1.339,3.830,12.000,122.110,129.640,130.980,228.000,97.020,5.580,5.863,6.700,12.563,21.030,21.140
1,D,28,102,1 D 28,12,6.667,2.083,0.000,1.000,0.000,1.333,0.333,0.417,0.000,0.083,0.000,0.000,0.000,0.000,6.583,1.000,0.000,0.000,0.000,0.000,1.250,0.333,0.250,0.167,0.000,0.000,0.083,0.000,0.000,0.000,0.000,0.000,6.583,0.000,0.000,1.000,0.000,40.280,21503.420,4.177,NA,1.200,NA,9.000,128.420,163.500,127.240,228.000,100.760,17.890,2.673,2.290,4.963,24.170,23.670
1,E,1,250,1 E 1,9,2.222,2.111,0.000,0.000,0.000,0.667,0.111,0.556,0.000,0.000,0.667,0.000,0.000,0.111,2.222,0.000,0.000,0.000,0.000,0.000,0.667,0.111,0.111,0.222,0.000,0.222,0.000,0.667,0.000,0.000,0.000,0.111,2.222,0.000,0.000,0.000,0.000,24.710,15151.170,3.692,4.357,1.200,3.850,4.000,114.230,129.930,128.060,228.000,99.940,19.800,2.613,3.080,5.693,26.780,27.240
1,E,2,267,1 E 2,9,0.000,0.889,0.000,0.000,0.333,0.000,0.000,0.556,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.111,0.333,0.000,0.111,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,20.090,12043.390,3.666,4.243,1.388,3.791,20.000,120.420,137.220,128.950,198.000,69.050,17.280,2.747,2.380,5.127,23.760,26.040
1,E,4,350,1 E 4,12,7.083,1.333,0.000,1.583,0.000,0.417,0.417,0.167,0.000,0.250,0.000,0.000,0.083,0.083,7.000,1.583,0.000,0.000,0.000,0.000,0.417,0.417,0.000,0.167,0.000,0.000,0.250,0.000,0.000,0.083,0.000,0.083,7.000,0.000,0.000,0.000,1.583,51.720,34382.510,4.145,4.682,1.235,3.909,5.000,131.200,163.980,130.750,200.000,69.250,19.120,2.238,2.570,4.808,25.030,25.620
1,E,6,20,1 E 6,12,27.583,2.500,0.000,0.833,0.833,1.167,0.000,0.417,0.000,0.000,0.000,0.000,0.083,0.083,27.417,0.833,0.083,0.000,0.000,0.500,1.167,0.000,0.250,0.083,0.000,0.083,0.000,0.000,0.333,0.083,0.000,0.083,9.417,18.000,0.833,0.000,0.000,24.820,14737.320,3.694,4.341,1.170,4.030,7.000,109.670,126.820,131.330,245.000,113.670,19.660,1.487,1.070,2.557,22.950,21.550
1,E,7,158,1 E 7,3,0.333,1.000,0.000,0.000,0.000,0.333,0.000,0.333,0.000,0.000,0.000,0.333,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,2.860,590.890,2.341,2.898,0.991,2.983,10.000,102.470,125.980,134.180,198.000,63.820,10.190,5.105,10.840,15.945,28.650,26.280
1,E,8,100,1 E 8,6,6.833,6.167,0.000,0.167,4.667,0.333,0.000,1.167,0.000,0.000,0.000,0.000,0.000,0.000,6.500,0.167,0.000,0.000,0.000,4.000,0.333,0.000,0.167,0.333,0.000,0.667,0.000,0.000,0.667,0.000,0.000,0.000,6.500,0.000,0.167,0.000,0.000,14.630,6719.400,3.278,3.992,0.874,3.339,1.000,106.990,128.630,135.190,214.000,78.810,19.080,4.382,5.390,9.772,31.010,28.140
1,E,9,187,1 E 9,6,1.833,1.333,0.000,0.000,0.000,0.000,0.667,0.667,0.000,0.000,0.000,0.000,0.000,0.000,1.667,0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.167,0.167,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.000,1.500,0.167,0.000,0.000,0.000,8.670,3921.140,2.984,3.802,1.164,4.197,8.000,115.720,133.690,133.620,200.000,66.380,24.030,1.106,0.650,1.756,26.330,27.140
1,E,10,346,1 E 10,12,0.417,2.417,0.000,0.417,0.167,1.000,0.417,0.750,0.000,0.000,0.000,0.000,0.083,0.083,0.333,0.417,0.000,0.000,0.000,0.000,1.000,0.417,0.083,0.167,0.000,0.500,0.000,0.000,0.167,0.083,0.000,0.083,0.333,0.000,0.000,0.417,0.000,27.960,18710.440,3.890,4.435,1.590,4.096,11.000,112.180,125.060,128.520,240.000,111.480,17.070,3.960,3.850,7.810,26.830,22.870
1,E,14,15,1 E 14,6,1.000,0.833,0.000,0.000,0.333,0.667,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.000,0.667,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.167,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.667,0.000,0.000,0.000,0.000,9.170,1462.560,2.972,NA,1.025,NA,4.000,118.770,132.520,139.680,240.000,100.320,16.900,4.523,8.080,12.603,31.730,26.520
1,E,15,168,1 E 15,9,0.556,1.667,0.000,0.000,0.000,0.778,0.111,0.667,0.000,0.000,0.000,0.111,0.000,0.111,0.444,0.000,0.000,0.000,0.000,0.000,0.667,0.111,0.444,0.000,0.000,0.222,0.000,0.000,0.000,0.000,0.111,0.111,0.000,0.444,0.000,0.000,0.000,28.100,16223.930,3.709,4.409,1.499,4.858,2.000,124.250,135.650,127.430,221.000,93.570,11.520,4.348,5.240,9.588,23.250,25.370
1,E,16,163,1 E 16,6,0.000,3.833,0.000,0.000,2.500,0.500,0.167,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,2.000,0.500,0.167,0.000,0.167,0.000,0.500,0.000,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,9.390,3928.380,3.071,3.757,0.955,3.235,6.000,112.720,135.900,139.040,221.000,81.960,19.020,3.732,6.140,9.872,30.730,26.580
1,E,17,359,1 E 17,9,17.667,0.778,0.000,0.000,0.000,0.111,0.222,0.444,0.000,0.000,0.000,0.000,0.111,0.000,17.556,0.000,0.000,0.000,0.000,0.000,0.111,0.222,0.111,0.000,0.000,0.333,0.000,0.000,0.000,0.111,0.000,0.000,15.889,0.000,0.000,0.000,0.000,16.990,4354.720,3.485,NA,1.211,NA,4.000,123.110,152.460,133.080,198.000,64.920,10.970,4.610,4.740,9.350,22.590,24.590
1,E,18,239,1 E 18,12,2.167,3.833,0.000,0.000,0.417,1.083,1.583,0.667,0.000,0.000,0.000,0.000,0.083,0.083,2.000,0.000,0.000,0.000,0.000,0.417,1.083,1.583,0.250,0.250,0.000,0.167,0.000,0.000,0.000,0.083,0.000,0.083,2.000,0.000,0.000,0.000,0.000,28.280,15470.600,3.790,4.333,1.216,3.529,4.000,107.080,128.250,128.780,198.000,69.220,15.160,2.633,2.590,5.223,21.680,23.330
1,E,19,68,1 E 19,6,1.500,3.167,0.000,0.167,0.500,2.167,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.167,1.333,0.167,0.000,0.000,0.167,0.000,2.167,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.500,0.000,0.000,0.167,1.333,0.000,0.000,0.167,0.000,13.900,7432.600,3.388,4.058,1.396,4.169,0.000,111.680,142.830,137.390,240.000,102.610,13.570,4.234,7.050,11.284,26.940,25.490
1,E,20,351,1 E 20,9,1.111,2.444,0.000,0.000,0.000,1.444,0.333,0.333,0.000,0.000,0.000,0.000,0.000,0.222,1.111,0.000,0.000,0.000,0.000,0.000,1.444,0.333,0.111,0.000,0.000,0.222,0.000,0.000,0.000,0.000,0.000,0.222,1.000,0.111,0.000,0.000,0.000,30.610,22277.520,3.919,4.514,1.334,3.959,22.000,131.610,147.590,128.790,235.000,106.210,19.530,1.896,1.880,3.776,24.240,22.230
1,E,21,268,1 E 21,6,0.000,2.500,0.000,0.000,0.000,0.333,1.333,0.333,0.000,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,1.333,0.167,0.000,0.000,0.167,0.500,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,14.430,6939.380,3.427,3.986,1.189,3.313,4.000,107.550,131.990,127.430,198.000,70.570,8.770,5.501,5.970,11.471,22.950,24.780
1,E,22,291,1 E 22,9,1.333,3.889,0.000,0.333,0.000,2.222,0.000,1.333,0.000,0.222,0.111,0.000,0.111,0.000,1.222,0.333,0.000,0.000,0.000,0.000,2.222,0.000,1.000,0.000,0.000,0.333,0.222,0.111,0.000,0.111,0.000,0.000,1.111,0.111,0.000,0.333,0.000,20.730,11534.310,3.643,4.225,1.378,3.753,0.000,123.550,129.100,130.090,235.000,104.910,10.290,6.821,8.630,15.451,29.100,26.440
1,E,23,270,1 E 23,9,6.111,8.444,0.000,0.111,0.000,7.444,0.000,0.333,0.000,0.333,0.000,0.000,0.000,0.333,5.889,0.111,0.000,0.000,0.000,0.000,7.444,0.000,0.111,0.111,0.000,0.111,0.333,0.000,0.000,0.000,0.000,0.333,5.333,0.556,0.000,0.111,0.000,25.080,13698.360,3.778,4.289,1.582,3.983,9.000,131.070,165.740,129.240,198.000,68.760,12.360,3.444,3.810,7.254,21.310,20.790
1,E,24,3,1 E 24,7.5,0.267,1.733,0.000,1.200,0.000,0.533,0.000,0.533,0.000,0.667,0.000,0.000,0.000,0.000,0.000,1.200,0.000,0.000,0.133,0.000,0.533,0.000,0.133,0.000,0.000,0.400,0.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.200,0.000,21.580,13998.820,NA,4.333,NA,4.205,1.000,123.440,155.920,128.610,240.000,111.390,20.370,1.829,1.300,3.129,24.400,24.350
1,E,25,175,1 E 25,12,5.167,3.750,0.000,0.000,0.000,2.333,0.333,0.417,0.000,0.667,0.000,0.000,0.000,0.000,5.167,0.000,0.000,0.000,0.000,0.000,2.333,0.333,0.250,0.083,0.000,0.083,0.667,0.000,0.000,0.000,0.000,0.000,2.500,2.667,0.000,0.000,0.000,25.800,17316.620,3.784,4.411,1.277,4.042,6.000,127.070,153.790,129.990,240.000,110.010,20.300,2.814,2.870,5.684,27.370,23.680
1,E,26,259,1 E 26,4.5,0.444,1.556,0.000,0.000,0.000,1.111,0.000,0.222,0.000,0.222,0.000,0.000,0.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.111,0.000,0.222,0.000,0.000,0.000,0.222,0.000,0.000,0.222,0.000,0.000,0.000,0.000,0.000,0.000,0.000,21.170,12312.020,3.672,4.239,1.158,3.722,14.000,121.040,141.480,127.670,198.000,70.330,16.200,2.446,2.480,4.926,22.330,24.830
1,E,27,347,1 E 27,6,0.333,1.333,0.000,0.333,0.000,1.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.333,0.333,0.000,0.000,0.000,0.000,1.000,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.000,0.333,0.000,18.970,11434.030,3.598,4.247,1.546,4.570,8.000,111.470,134.920,128.950,221.000,92.050,15.450,4.355,5.250,9.605,27.200,23.080
1,E,28,101,1 E 28,12,7.750,2.583,0.000,0.167,0.000,1.833,0.000,0.500,0.000,0.250,0.000,0.000,0.000,0.000,7.667,0.167,0.000,0.000,0.083,0.000,1.833,0.000,0.083,0.167,0.000,0.250,0.250,0.000,0.000,0.000,0.000,0.000,4.500,3.167,0.000,0.167,0.000,43.190,32096.660,4.109,4.661,1.368,3.694,3.000,135.900,144.320,127.240,228.000,100.760,14.950,1.193,0.680,1.873,17.410,21.130
1,F,1,207,1 F 1,9,0.000,1.222,0.111,0.000,0.000,0.333,0.000,0.222,0.000,0.222,0.444,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.333,0.000,0.222,0.000,0.000,0.000,0.222,0.444,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,10.240,1928.480,3.091,NA,1.019,NA,7.000,118.670,124.970,128.780,198.000,69.220,10.890,4.489,5.390,9.879,22.980,21.980
1,F,3,23,1 F 3,15,0.733,1.000,0.000,0.067,0.133,0.200,0.000,0.400,0.000,0.267,0.000,0.000,0.000,0.000,0.533,0.067,0.133,0.000,0.000,0.000,0.200,0.000,0.067,0.000,0.000,0.333,0.267,0.000,0.133,0.000,0.000,0.000,0.467,0.000,0.000,0.067,0.000,22.870,12712.000,3.663,4.272,1.287,4.027,8.000,120.290,125.920,134.550,240.000,105.450,21.760,3.377,3.550,6.927,30.350,27.450
1,F,6,54,1 F 6,15,6.667,0.867,0.000,0.267,0.133,0.200,0.067,0.267,0.000,0.200,0.000,0.000,0.000,0.000,5.600,0.267,0.000,0.000,0.933,0.067,0.200,0.067,0.267,0.000,0.000,0.000,0.200,0.000,0.067,0.000,0.000,0.000,5.600,0.000,0.000,0.267,0.000,14.990,7702.740,3.435,4.068,1.461,4.217,2.000,119.560,132.260,128.780,228.000,99.220,17.710,3.430,3.230,6.660,26.060,24.300
1,F,7,159,1 F 7,15,3.533,2.267,0.000,0.733,0.000,0.800,0.000,0.467,0.000,0.667,0.067,0.133,0.000,0.133,3.533,0.733,0.000,0.000,0.000,0.000,0.800,0.000,0.200,0.000,0.000,0.267,0.667,0.067,0.000,0.000,0.133,0.133,3.467,0.067,0.000,0.733,0.000,33.340,18341.280,3.739,4.441,1.046,3.778,5.000,130.540,149.860,130.150,198.000,67.850,19.800,1.943,2.610,4.553,25.310,25.230
1,F,8,317,1 F 8,12,2.667,1.500,0.000,0.667,0.000,0.750,0.000,0.250,0.000,0.333,0.000,0.000,0.083,0.167,2.583,0.667,0.000,0.000,0.000,0.000,0.750,0.000,0.083,0.083,0.000,0.083,0.333,0.000,0.000,0.083,0.000,0.167,2.583,0.000,0.000,0.667,0.000,17.900,4687.480,3.504,NA,1.142,NA,22.000,108.470,130.440,133.620,198.000,64.380,7.560,6.010,8.240,14.250,24.770,25.660
1,F,10,352,1 F 10,9,4.222,1.111,0.000,0.000,0.000,0.778,0.222,0.111,0.000,0.111,0.000,0.000,0.000,0.000,4.111,0.000,0.000,0.000,0.000,0.000,0.667,0.222,0.111,0.000,0.000,0.000,0.111,0.000,0.000,0.000,0.000,0.000,4.111,0.000,0.000,0.000,0.000,22.010,13081.410,3.663,4.311,1.773,4.872,4.000,126.530,129.100,NA,232.000,NA,8.870,4.261,4.690,8.951,19.920,21.460
1,F,13,66,1 F 13,12,0.000,0.917,0.000,0.000,0.000,0.250,0.083,0.167,0.000,0.333,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.250,0.083,0.000,0.000,0.000,0.167,0.333,0.083,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,15.870,8543.180,3.475,4.097,1.215,3.604,3.000,108.970,114.860,132.320,228.000,95.680,14.420,4.295,3.930,8.225,24.760,23.110
1,F,14,324,1 F 14,9,2.667,2.000,0.000,0.000,0.556,0.556,0.444,0.111,0.000,0.333,0.000,0.000,0.000,0.000,2.556,0.000,0.000,0.000,0.000,0.000,0.556,0.444,0.000,0.111,0.000,0.000,0.333,0.000,0.556,0.000,0.000,0.000,2.556,0.000,0.000,0.000,0.000,23.350,14618.510,3.788,4.307,1.294,3.751,12.000,107.040,131.490,132.000,232.000,100.000,20.860,2.941,3.740,6.681,28.990,27.010
